date,QQQ
2020-07-29,251.03921508789062
2020-07-30,252.35350036621094
2020-07-31,256.8569641113281
2020-08-03,260.32623291015625
2020-08-04,261.29266357421875
2020-08-05,261.9400634765625
2020-08-06,265.409423828125
2020-08-07,262.34600830078125
2020-08-10,261.2250061035156
2020-08-11,256.27703857421875
2020-08-12,262.7229919433594
2020-08-13,263.3219909667969
2020-08-14,263.0128479003906
2020-08-17,266.0665588378906
2020-08-18,268.6275939941406
2020-08-19,266.82037353515625
2020-08-20,270.52166748046875
2020-08-21,272.3963928222656
2020-08-24,274.0973205566406
2020-08-25,276.2524108886719
2020-08-26,282.1473388671875
2020-08-27,281.2679748535156
2020-08-28,282.69818115234375
2020-08-31,284.9692687988281
2020-09-01,289.8398742675781
2020-09-02,292.58447265625
2020-09-03,277.75030517578125
2020-09-04,274.0490417480469
2020-09-08,260.87713623046875
2020-09-09,268.5405578613281
2020-09-10,263.18670654296875
2020-09-11,261.3603210449219
2020-09-14,265.9119873046875
2020-09-15,269.680908203125
2020-09-16,265.3804626464844
2020-09-17,261.23468017578125
2020-09-18,257.9006042480469
2020-09-21,258.5191345214844
2020-09-22,263.3219909667969
2020-09-23,255.28164672851562
2020-09-24,256.4703369140625
2020-09-25,262.4329528808594
2020-09-28,267.8833923339844
2020-09-29,266.6755065917969
2020-09-30,268.501953125
2020-10-01,272.763671875
2020-10-02,265.090576171875
2020-10-05,270.74395751953125
2020-10-06,265.9119873046875
2020-10-07,270.51202392578125
2020-10-08,271.9518737792969
2020-10-09,276.107421875
2020-10-12,284.6309814453125
2020-10-13,284.6212463378906
2020-10-14,282.2439880371094
2020-10-15,280.34991455078125
2020-10-16,278.8133239746094
2020-10-19,274.2615966796875
2020-10-20,274.8511047363281
2020-10-21,274.6384582519531
2020-10-22,274.6288757324219
2020-10-23,275.16998291015625
2020-10-26,271.0434875488281
2020-10-27,273.1599426269531
2020-10-28,262.5102233886719
2020-10-29,267.1007080078125
2020-10-30,260.32623291015625
2020-11-02,260.906005859375
2020-11-03,265.419189453125
2020-11-04,277.26708984375
2020-11-05,284.4956970214844
2020-11-06,284.708251953125
2020-11-09,278.8905944824219
2020-11-10,273.8944091796875
2020-11-11,280.0213317871094
2020-11-12,278.7070007324219
2020-11-13,281.15191650390625
2020-11-16,283.3456726074219
2020-11-17,282.4468994140625
2020-11-18,280.3594970703125
2020-11-19,282.55322265625
2020-11-20,280.62042236328125
2020-11-23,280.6300964355469
2020-11-24,284.5729675292969
2020-11-25,286.3221740722656
2020-11-27,288.96044921875
2020-11-30,289.54986572265625
2020-12-01,293.26080322265625
2020-12-02,293.6376953125
2020-12-03,294.05328369140625
2020-12-04,295.2516784667969
2020-12-07,296.9234924316406
2020-12-08,297.9284973144531
2020-12-09,291.18310546875
2020-12-10,292.3524169921875
2020-12-11,291.7049865722656
2020-12-14,293.8213806152344
2020-12-15,296.9620361328125
2020-12-16,298.5952453613281
2020-12-17,300.54736328125
2020-12-18,299.63897705078125
2020-12-21,299.0784606933594
2020-12-22,299.8917236328125
2020-12-23,298.3813171386719
2020-12-24,299.6980895996094
2020-12-28,302.71856689453125
2020-12-29,302.98974609375
2020-12-30,302.9994812011719
2020-12-31,303.7448425292969
2021-01-04,299.4559631347656
2021-01-05,301.9248046875
2021-01-06,297.7424621582031
2021-01-07,304.9453430175781
2021-01-08,308.8663635253906
2021-01-11,304.4032287597656
2021-01-12,303.91925048828125
2021-01-13,305.97161865234375
2021-01-14,304.33544921875
2021-01-15,301.9248046875
2021-01-19,306.3298645019531
2021-01-20,313.455322265625
2021-01-21,315.96282958984375
2021-01-22,315.0528259277344
2021-01-25,317.65704345703125
2021-01-26,318.121826171875
2021-01-27,309.25360107421875
2021-01-28,311.08343505859375
2021-01-29,304.5387268066406
2021-02-01,312.14837646484375
2021-02-02,317.2408142089844
2021-02-03,315.9822082519531
2021-02-04,319.71917724609375
2021-02-05,320.8035888671875
2021-02-08,322.95281982421875
2021-02-09,322.8850402832031
2021-02-10,322.1493225097656
2021-02-11,323.9208679199219
2021-02-12,325.7314147949219
2021-02-16,324.85040283203125
2021-02-17,323.29168701171875
2021-02-18,321.8782043457031
2021-02-19,320.474365234375
2021-02-22,312.1676940917969
2021-02-23,311.23828125
2021-02-24,313.8038024902344
2021-02-25,302.8638916015625
2021-02-26,304.1321716308594
2021-03-01,313.2811584472656
2021-03-02,308.2563781738281
2021-03-03,299.31085205078125
2021-03-04,294.412109375
2021-03-05,298.8460388183594
2021-03-08,290.3844909667969
2021-03-09,301.8376159667969
2021-03-10,300.97601318359375
2021-03-11,307.9079284667969
2021-03-12,305.4100646972656
2021-03-15,308.6726989746094
2021-03-16,310.36700439453125
2021-03-17,311.64495849609375
2021-03-18,302.0990295410156
2021-03-19,303.1640625
2021-03-22,308.84930419921875
2021-03-23,307.5019226074219
2021-03-24,302.31585693359375
2021-03-25,301.7924499511719
2021-03-26,306.3192443847656
2021-03-29,306.23211669921875
2021-03-30,304.6907043457031
2021-03-31,309.3533935546875
2021-04-01,314.6267395019531
2021-04-05,320.9082336425781
2021-04-06,320.685302734375
2021-04-07,321.46075439453125
2021-04-08,324.81475830078125
2021-04-09,326.7825622558594
2021-04-12,326.3560791015625
2021-04-13,330.1656494140625
2021-04-14,326.2008972167969
2021-04-15,331.1446838378906
2021-04-16,331.5324401855469
2021-04-19,328.4983215332031
2021-04-20,326.10400390625
2021-04-21,328.8958435058594
2021-04-22,324.9311218261719
2021-04-23,329.02178955078125
2021-04-26,331.1641540527344
2021-04-27,329.7294006347656
2021-04-28,328.6146545410156
2021-04-29,329.79730224609375
2021-04-30,327.6355895996094
2021-05-03,325.8907165527344
2021-05-04,320.0260925292969
2021-05-05,318.95013427734375
2021-05-06,321.3541564941406
2021-05-07,323.9617614746094
2021-05-10,315.7802734375
2021-05-11,315.3440856933594
2021-05-12,307.18206787109375
2021-05-13,309.5569763183594
2021-05-14,316.3910217285156
2021-05-17,314.47161865234375
2021-05-18,312.3487548828125
2021-05-19,312.7073974609375
2021-05-20,318.75628662109375
